formula,avg_1st_ionization_potential_(kJ/mol),avg_Allred-Rockow_electronegativity,avg_Atomic_Number,avg_Atomic_Radus,avg_Atomic_Weight,avg_Boiling_Point_(K),avg_Cohesive_energy,avg_Covalent_Radius,avg_Critical_Temperature,avg_Density_(g/mL),avg_Gordy_electonegativity,avg_Melting_point_(K),avg_Mendele_Number,avg_Molar_Denstiy_(mol/ml),avg_Molar_Heat_Capacity(J/mol_K),avg_Nagle_electonegativity,avg_Number_of_unfilled_d_valence_electrons,avg_Number_of_unfilled_f_valence_electrons,avg_Number_of_unfilled_p_valence_electrons,avg_Number_of_unfilled_s_valence_electrons,avg_Orbital_Radius(pm),avg_Pauling_Electronegativity,avg_Period,avg_Zunger_radii_sum,avg_abs_valence,avg_families,avg_gilmor_number_of_valence_electron,avg_group,avg_heat_atomization(kJ/mol),avg_heat_of_fusion_(kJ/mol)_,avg_heat_of_vaporization_(kJ/mol)_,avg_ionic_radius,avg_l_quantum_number,avg_metallic_valence,avg_number_of_valence_electrons,avg_outer_shell_electrons,avg_polarizability(A^3),avg_specific_heat_(J/g_K)_,avg_thermal_conductivity_(W/(m_K))_,avg_valence_d,avg_valence_f,avg_valence_p,avg_valence_s,sum_1st_ionization_potential_(kJ/mol),sum_Allred-Rockow_electronegativity,sum_Atomic_Number,sum_Atomic_Radus,sum_Atomic_Weight,sum_Boiling_Point_(K),sum_Cohesive_energy,sum_Covalent_Radius,sum_Critical_Temperature,sum_Density_(g/mL),sum_Gordy_electonegativity,sum_Melting_point_(K),sum_Mendele_Number,sum_Molar_Denstiy_(mol/ml),sum_Molar_Heat_Capacity(J/mol_K),sum_Nagle_electonegativity,sum_Number_of_unfilled_d_valence_electrons,sum_Number_of_unfilled_f_valence_electrons,sum_Number_of_unfilled_p_valence_electrons,sum_Number_of_unfilled_s_valence_electrons,sum_Orbital_Radius(pm),sum_Pauling_Electronegativity,sum_Period,sum_Zunger_radii_sum,sum_abs_valence,sum_families,sum_gilmor_number_of_valence_electron,sum_group,sum_heat_atomization(kJ/mol),sum_heat_of_fusion_(kJ/mol)_,sum_heat_of_vaporization_(kJ/mol)_,sum_ionic_radius,sum_l_quantum_number,sum_metallic_valence,sum_number_of_valence_electrons,sum_outer_shell_electrons,sum_polarizability(A^3),sum_specific_heat_(J/g_K)_,sum_thermal_conductivity_(W/(m_K))_,sum_valence_d,sum_valence_f,sum_valence_p,sum_valence_s,range_1st_ionization_potential_(kJ/mol),range_Allred-Rockow_electronegativity,range_Atomic_Number,range_Atomic_Radus,range_Atomic_Weight,range_Boiling_Point_(K),range_Cohesive_energy,range_Covalent_Radius,range_Critical_Temperature,range_Density_(g/mL),range_Gordy_electonegativity,range_Melting_point_(K),range_Mendele_Number,range_Molar_Denstiy_(mol/ml),range_Molar_Heat_Capacity(J/mol_K),range_Nagle_electonegativity,range_Number_of_unfilled_d_valence_electrons,range_Number_of_unfilled_f_valence_electrons,range_Number_of_unfilled_p_valence_electrons,range_Number_of_unfilled_s_valence_electrons,range_Orbital_Radius(pm),range_Pauling_Electronegativity,range_Period,range_Zunger_radii_sum,range_abs_valence,range_families,range_gilmor_number_of_valence_electron,range_group,range_heat_atomization(kJ/mol),range_heat_of_fusion_(kJ/mol)_,range_heat_of_vaporization_(kJ/mol)_,range_ionic_radius,range_l_quantum_number,range_metallic_valence,range_number_of_valence_electrons,range_outer_shell_electrons,range_polarizability(A^3),range_specific_heat_(J/g_K)_,range_thermal_conductivity_(W/(m_K))_,range_valence_d,range_valence_f,range_valence_p,range_valence_s,target
V2O4,1093.0,2.916666666666666,13.0,0.8899999999999999,27.64666666666666,1277.8166666666666,3.5166666666666666,0.9033333333333333,2079.72,2.0366666666666666,6.646666666666666,757.55,73.33333333333333,0.039999999999999994,18.133333333333333,2.8366666666666664,9.0,13.999999999999998,3.333333333333333,0.0,76.69999999999999,2.836666666666666,2.6666666666666665,1.1233333333333333,3.6666666666666665,5.999999999999999,5.0,12.333333333333332,337.3333333333333,7.113333333333332,153.27333333333334,0.85,1.3333333333333333,1.6666666666666665,5.666666666666666,4.666666666666667,4.659999999999999,0.7766666666666666,10.253333333333332,1.0,0.0,2.6666666666666665,2.0,6558.0,17.5,78.0,5.34,165.88,7666.900000000001,21.1,5.42,12478.32,12.22,39.879999999999995,4545.3,440.0,0.24,108.80000000000001,17.02,54.0,84.0,20.0,0.0,460.2,17.02,16.0,6.74,22.0,36.0,30.0,74.0,2024.0,42.68,919.64,5.1,8.0,10.0,34.0,28.0,27.96,4.66,61.519999999999996,6.0,0.0,16.0,12.0,663.0,2.08,15.0,1.23,34.94,3563.0,2.6899999999999995,0.52,5775.42,6.11,5.169999999999999,2108.4,41.0,0.12,10.24,2.35,3.0,0.0,4.0,0.0,95.1,1.81,2.0,1.9600000000000002,1.0,3.0,3.0,11.0,265.0,20.68,449.59,0.7500000000000001,1.0,5.0,1.0,4.0,11.61,0.43000000000000005,30.669999999999998,3.0,0.0,4.0,0.0,0.66
Pb0.77Sn0.23Te,791.695,2.0030900000000003,63.32,1.37465,157.22365,1699.0,2.23765,1.4031,3911.535,8.34965,5.072904,650.6675,85.385,0.053075,26.22961,1.9131,0.0,8.61,3.0,0.0,116.5875,1.9953500000000002,5.385,1.85585,3.0,5.5,5.0,15.0,208.69,11.401065,128.7065,1.55975,1.0,2.3994,5.0,2.77,6.2535,0.17650000000000002,22.4245,10.0,5.390000000000001,3.0,2.0,1583.39,4.0061800000000005,126.64,2.7493,314.4473,3398.0,4.4753,2.8062,7823.07,16.6993,10.145808,1301.335,170.77,0.10615,52.45922,3.8262,0.0,17.22,6.0,0.0,233.175,3.9907000000000004,10.77,3.7117,6.0,11.0,10.0,30.0,417.38,22.80213,257.413,3.1195,2.0,4.7988,10.0,5.54,12.507,0.35300000000000004,44.849,20.0,10.780000000000001,6.0,4.0,160.0,0.3400000000000001,32.0,0.31000000000000005,88.49,1280.2,1.1100000000000003,0.11999999999999988,3480.0,5.16,0.8500000000000005,217.5,10.0,0.009999999999999995,1.4299999999999997,0.3800000000000001,0.0,14.0,2.0,0.0,12.900000000000006,0.22999999999999998,1.0,0.41999999999999993,2.0,1.0,2.0,2.0,106.0,12.690999999999999,243.25,0.40000000000000013,0.0,2.0,2.0,2.0,2.2,0.1,64.25,0.0,14.0,2.0,0.0,0.044
Ga1.005Sb0.995Te0.015,707.076923076923,1.871612903225806,41.03225806451613,1.3442183622828783,95.84803970223324,2441.940074441687,2.7757568238213395,1.319925558312655,6321.4317617866,6.292630272952853,4.589305210918114,602.9447890818858,79.55086848635236,0.06496277915632755,25.68434243176178,1.7218858560794041,4.9875930521091805,13.999999999999998,3.9900744416873444,0.0,122.28138957816375,1.9306699751861038,4.5012406947890815,1.7343424317617864,2.0099255583126547,5.5012406947890815,4.009925558312655,14.009925558312652,273.48635235732013,12.729999999999999,167.51168734491313,1.3748138957816376,0.9999999999999998,3.212009925558312,4.009925558312655,2.4987593052109176,7.339950372208436,0.28972704714640196,32.26637717121588,5.012406947890818,0.0,2.0099255583126547,1.9999999999999996,1424.76,3.7713,82.67999999999999,2.7086,193.13379999999998,4920.50925,5.59315,2.65965,12737.685,12.67965,9.247449999999999,1214.9337500000001,160.295,0.1309,51.75395,3.4696,10.049999999999999,28.21,8.04,0.0,246.397,3.8902999999999994,9.069999999999999,3.4946999999999995,4.05,11.084999999999999,8.08,28.229999999999997,551.0749999999999,25.65095,337.53605,2.77025,2.015,6.4722,8.08,5.035,14.79,0.5838,65.01675,10.1,0.0,4.05,4.03,290.0,0.40000000000000013,21.0,0.13000000000000012,57.879999999999995,1413.2,0.6200000000000001,0.11999999999999988,5291.0,0.79,1.2700000000000005,601.2,16.0,0.03,0.28000000000000114,0.52,10.0,0.0,3.0,0.0,14.300000000000011,0.29000000000000004,1.0,0.10000000000000009,3.0,1.0,3.0,3.0,89.0,14.280000000000001,206.14999999999998,0.1499999999999999,0.0,1.44,3.0,1.0,2.5999999999999996,0.16999999999999998,38.25,10.0,0.0,3.0,0.0,0.684
AgInO2,979.25,2.6875,28.0,1.0425,63.6725,1254.65,2.6775,1.1075,3629.79,4.4525,6.205,443.6,78.5,0.04,20.3,2.5525,5.0,14.0,3.75,0.25,89.19999999999999,2.6475,3.5,1.3424999999999998,2.25,5.75,4.25,14.0,256.25,3.75,122.22500000000001,1.0875000000000001,0.75,2.22,6.5,3.75,4.795,0.5775,127.665,5.0,0.0,2.25,1.75,3917.0,10.75,112.0,4.17,254.69,5018.6,10.71,4.43,14519.16,17.81,24.82,1774.4,314.0,0.16,81.2,10.21,20.0,56.0,15.0,1.0,356.79999999999995,10.59,14.0,5.369999999999999,9.0,23.0,17.0,56.0,1025.0,15.0,488.90000000000003,4.3500000000000005,3.0,8.88,26.0,15.0,19.18,2.31,510.66,20.0,0.0,9.0,7.0,756.0,1.95,41.0,1.17,98.82,2395.0,0.43000000000000016,0.8,7325.42,10.5,4.52,1180.4,22.0,0.1,11.69,2.17,10.0,0.0,4.0,1.0,93.19999999999999,1.66,3.0,1.91,4.0,3.0,4.0,5.0,41.0,11.08,247.17000000000002,1.0,1.0,5.44,8.0,5.0,8.91,0.6900000000000001,428.97,10.0,0.0,4.0,1.0,4.2
Ba5In4Te4S7,761.1500000000001,1.8904999999999998,39.800000000000004,1.4985000000000002,94.041,1452.755,2.4145,1.41,3089.2000000000003,4.3095,5.099,615.1,66.05,0.0505,25.358,1.8365,6.0,14.0,3.5999999999999996,0.0,129.71,1.9015,4.55,1.979,2.9,5.15,4.4,11.9,230.64999999999998,6.689500000000001,95.74000000000002,1.4775,0.75,2.2880000000000003,4.4,3.3999999999999995,13.98,0.38449999999999995,21.4845,4.0,0.0,2.4,2.0,15223.0,37.81,796.0,29.970000000000002,1880.82,29055.1,48.28999999999999,28.200000000000003,61784.0,86.18999999999998,101.97999999999999,12302.0,1321.0,1.01,507.15999999999997,36.730000000000004,120.0,280.0,72.0,0.0,2594.2,38.03,91.0,39.58,58.0,103.0,88.0,238.0,4613.0,133.79,1914.8,29.549999999999997,15.0,45.76,88.0,68.0,279.6,7.6899999999999995,429.68999999999994,80.0,0.0,48.0,40.0,497.0,1.71,40.0,1.65,105.26000000000002,1635.3000000000002,0.9500000000000002,0.96,5416.0,5.24,1.6199999999999992,612.2,81.0,0.03,5.240000000000002,1.5100000000000002,10.0,0.0,4.0,0.0,125.0,1.69,3.0,2.3,3.0,5.0,4.0,14.0,99.0,15.769999999999998,221.7,1.15,1.0,1.44,4.0,4.0,36.800000000000004,0.51,81.33,10.0,0.0,4.0,0.0,2.13
K2Mo2Se2O11,1090.7058823529412,2.880588235294118,16.352941176470587,0.9411764705882353,35.529411764705884,867.3264705882353,2.896470588235294,1.01,1680.0223529411765,1.864705882352941,6.839411764705883,472.68529411764706,73.0,0.02235294117647059,18.769411764705882,2.8611764705882354,9.411764705882353,14.0,2.9411764705882355,0.23529411764705882,83.23529411764706,2.8764705882352946,2.8235294117647056,1.21,3.764705882352941,5.9411764705882355,5.176470588235294,13.058823529411764,275.8235294117647,4.9682352941176475,86.39117647058823,0.9529411764705882,1.0,1.0329411764705883,5.411764705882353,4.8235294117647065,7.57,0.7505882352941177,28.36294117647059,0.5882352941176471,0.0,3.058823529411765,1.7647058823529411,18542.0,48.97,278.0,16.0,604.0,14744.549999999997,49.24,17.17,28560.38,31.699999999999996,116.27,8035.650000000001,1241.0,0.38,319.08000000000004,48.64,160.0,238.0,50.0,4.0,1415.0,48.89999999999999,48.0,20.57,64.0,101.0,88.0,222.0,4689.0,84.46,1468.65,16.200000000000003,17.0,17.560000000000002,92.0,82.0,128.69,12.760000000000002,482.17,10.0,0.0,52.0,30.0,895.0,2.88,34.0,1.9500000000000002,79.94,4795.0,5.890000000000001,1.23,9295.42,10.2,5.579999999999999,2835.4,86.0,0.11,14.6,2.7800000000000002,5.0,0.0,4.0,1.0,171.2,2.62,3.0,3.2199999999999998,4.0,6.0,5.0,15.0,568.0,31.78,594.59,1.6,2.0,5.78,5.0,5.0,42.61,0.67,137.97,5.0,0.0,4.0,1.0,3.3
NdLuSe3,776.0,1.8940000000000001,46.6,1.464,111.2174,1989.9500000000003,3.042,1.3840000000000001,3342.2,6.242000000000001,5.636480000000001,939.1500000000001,65.4,0.05724,25.89301,1.8159999999999998,9.8,10.4,3.6000000000000005,0.0,124.38000000000001,2.0119999999999996,4.800000000000001,2.246,3.4,5.4,4.8,10.8,287.2,9.162,148.4,1.4100000000000001,1.6,2.42,4.8,4.3999999999999995,12.94,0.26,6.892,0.2,3.6000000000000005,2.4,2.0,3880.0,9.47,233.0,7.32,556.087,9949.75,15.21,6.92,16711.0,31.21,28.1824,4695.75,327.0,0.2862,129.46505000000002,9.08,49.0,52.0,18.0,0.0,621.9,10.059999999999999,24.0,11.23,17.0,27.0,24.0,54.0,1436.0,45.81,742.0,7.05,8.0,12.1,24.0,22.0,64.69999999999999,1.2999999999999998,34.46,1.0,18.0,12.0,10.0,417.0,1.34,37.0,1.14,96.00700000000002,2717.0,1.9699999999999998,0.6800000000000002,6143.0,5.05,1.4624000000000006,1446.0,70.0,0.009999999999999995,2.1400000000000006,1.28,1.0,14.0,4.0,0.0,99.39999999999999,1.41,2.0,2.7,3.0,4.0,3.0,13.0,200.0,11.91,318.2,0.7000000000000002,2.0,1.1,3.0,4.0,27.599999999999998,0.17,15.98,1.0,14.0,4.0,0.0,1.61
TiS3,914.75,2.2874999999999996,17.5,1.1,36.0225,1428.4250000000002,3.35,1.105,4860.5,2.6875,5.172499999999999,772.75,76.75,0.0675,23.302500000000002,2.1750000000000003,9.5,14.0,3.0,0.0,97.675,2.3200000000000003,3.25,1.4700000000000002,3.5,6.25,5.0,13.0,326.75,5.1525,112.6,1.1,1.25,2.5,5.5,5.0,5.824999999999999,0.6625,5.677499999999999,0.5,0.0,3.0,2.0,3659.0,9.149999999999999,70.0,4.4,144.09,5713.700000000001,13.4,4.42,19442.0,10.75,20.689999999999998,3091.0,307.0,0.27,93.21000000000001,8.700000000000001,38.0,56.0,12.0,0.0,390.7,9.280000000000001,13.0,5.880000000000001,14.0,25.0,20.0,52.0,1307.0,20.61,450.4,4.4,5.0,10.0,22.0,20.0,23.299999999999997,2.65,22.709999999999997,2.0,0.0,12.0,8.0,341.0,1.21,6.0,0.88,15.810000000000002,2842.3,1.9999999999999996,0.3400000000000001,14186.0,2.47,2.7099999999999995,1547.2,45.0,0.03,2.129999999999999,1.2600000000000002,2.0,0.0,4.0,0.0,66.69999999999999,1.04,1.0,1.48,2.0,3.0,4.0,12.0,191.0,13.729999999999999,411.2,0.3999999999999999,1.0,2.0,2.0,4.0,11.7,0.18999999999999995,21.63,2.0,0.0,4.0,0.0,0.9
Ag2.7Ba6Sn4.3S16,828.9793103448276,2.0549999999999997,32.20344827586207,1.3775862068965516,73.75179310344828,1400.343103448276,2.705758620689655,1.3239310344827584,2959.2655172413797,3.927689655172414,5.191448275862069,609.3499999999999,68.32758620689654,0.057517241379310344,24.714137931034482,1.9636206896551724,7.586206896551724,14.0,3.496551724137931,0.09310344827586207,117.6696551724138,2.077896551724138,4.1034482758620685,1.8106896551724136,2.9172413793103447,5.389655172413793,4.503448275862069,12.341379310344827,262.39310344827584,4.646862068965517,101.97606896551724,1.3605172413793103,0.7,2.6168275862068966,5.341379310344827,4.113793103448276,11.69103448275862,0.489551724137931,53.772413793103446,2.413793103448276,0.0,2.503448275862069,1.9068965517241379,24040.4,59.595,933.9,39.949999999999996,2138.802,40609.95,78.467,38.394,85818.7,113.90299999999999,150.552,17671.15,1981.5,1.668,716.71,56.94500000000001,220.0,406.0,101.4,2.7,3412.42,60.259,119.0,52.51,84.6,156.3,130.6,357.9,7609.4,134.75900000000001,2957.3060000000005,39.455,20.3,75.888,154.9,119.3,339.04,14.197,1559.4,70.0,0.0,72.6,55.3,497.0,1.71,40.0,1.65,105.26000000000002,1825.3000000000002,1.2400000000000002,0.96,6166.0,8.43,1.9999999999999996,849.2,79.0,0.07,5.240000000000002,1.5100000000000002,10.0,0.0,4.0,1.0,125.0,1.69,3.0,2.3,4.0,5.0,4.0,14.0,122.0,9.58,286.0,1.15,1.0,3.4400000000000004,9.0,5.0,36.800000000000004,0.51,428.73,10.0,0.0,4.0,1.0,1.48
RbAg2SbS4,837.375,2.09875,30.75,1.3499999999999999,68.90625,1378.0,2.6125,1.3287499999999999,3422.375,4.6875,4.91125,653.7875,71.375,0.06375,24.79625,1.94625,6.25,14.0,3.625,0.375,116.14999999999999,2.13125,4.0,1.87875,2.5,5.375,4.25,12.75,254.0,6.442500000000001,86.215,1.375,0.625,2.8600000000000003,6.5,3.625,10.162499999999998,0.48624999999999996,117.6975,3.75,0.0,2.375,1.625,6699.0,16.79,246.0,10.799999999999999,551.25,11024.0,20.9,10.629999999999999,27379.0,37.5,39.29,5230.3,571.0,0.51,198.37,15.57,50.0,112.0,29.0,3.0,929.1999999999999,17.05,32.0,15.03,20.0,43.0,34.0,102.0,2032.0,51.540000000000006,689.72,11.0,5.0,22.880000000000003,52.0,29.0,81.29999999999998,3.8899999999999997,941.58,30.0,0.0,19.0,13.0,597.0,1.88,35.0,1.77,89.69,1767.3000000000002,2.1,1.0899999999999999,6166.0,8.97,2.6599999999999997,923.1000000000001,84.0,0.08,8.25,1.6600000000000001,10.0,0.0,4.0,1.0,147.7,1.7600000000000002,2.0,2.9999999999999996,4.0,6.0,5.0,15.0,198.0,18.150000000000002,240.78,1.35,1.0,4.44,10.0,5.0,44.4,0.5,428.73,10.0,0.0,4.0,1.0,2.3
K10Zn4Sn4S17,790.0,1.8562857142857143,22.34285714285714,1.4497142857142857,47.78828571428571,1069.2614285714287,2.1631428571428573,1.366285714285714,2323.542857142857,2.9014285714285712,4.591714285714286,420.4785714285714,60.628571428571426,0.054285714285714284,25.43114285714286,1.8105714285714285,7.7142857142857135,14.0,3.8285714285714287,0.2857142857142857,127.45714285714284,1.9,3.628571428571428,2.0182857142857142,2.4571428571428573,4.714285714285714,3.7714285714285714,11.028571428571428,210.7142857142857,3.141142857142857,74.56285714285714,1.4342857142857144,0.8285714285714285,2.2217142857142855,5.0285714285714285,3.657142857142857,15.42,0.63,50.256857142857136,2.2857142857142856,0.0,2.1714285714285713,1.7142857142857142,27650.0,64.97,782.0,50.74,1672.59,37424.15,75.71000000000001,47.82000000000001,81324.0,101.55,160.70999999999998,14716.75,2122.0,1.9,890.0899999999999,63.370000000000005,270.0,490.0,134.0,10.0,4461.0,66.5,127.0,70.64,86.0,165.0,132.0,386.0,7375.0,109.94,2609.7000000000003,50.199999999999996,29.0,77.76,176.0,128.0,539.7,22.05,1758.99,80.0,0.0,76.0,60.0,581.0,1.8599999999999999,34.0,1.5500000000000003,86.63999999999999,1825.3000000000002,2.21,0.94,4495.0,6.449999999999999,3.0599999999999996,356.35,85.0,0.09,6.550000000000001,1.6500000000000004,10.0,0.0,4.0,1.0,135.2,1.7600000000000002,2.0,2.59,4.0,6.0,5.0,15.0,212.0,5.6000000000000005,286.0,1.2000000000000002,2.0,3.4400000000000004,11.0,5.0,40.5,0.52,115.73,10.0,0.0,4.0,1.0,3.1500000000000004
AgAsTe2,854.0,2.1,46.0,1.3125,109.4975,1475.3000000000002,2.5725,1.355,3559.5,7.1775,4.975,942.6500000000001,82.25,0.07,25.2775,1.93,2.5,14.0,3.25,0.25,112.725,2.0775,4.75,1.785,2.75,5.5,4.75,14.5,245.0,18.494999999999997,97.61000000000001,1.3875,0.75,3.1100000000000003,7.0,2.5,5.8,0.24250000000000002,120.925,7.5,0.0,2.75,1.75,3416.0,8.4,184.0,5.25,437.99,5901.200000000001,10.29,5.42,14238.0,28.71,19.9,3770.6000000000004,329.0,0.28,101.11,7.72,10.0,56.0,13.0,1.0,450.9,8.31,19.0,7.14,11.0,22.0,19.0,58.0,980.0,73.97999999999999,390.44000000000005,5.55,3.0,12.440000000000001,28.0,10.0,23.2,0.9700000000000001,483.7,30.0,0.0,11.0,7.0,216.0,0.33999999999999986,19.0,0.51,52.67999999999999,1595.0,0.77,0.3400000000000001,5380.0,4.77,1.5900000000000003,512.5000000000001,25.0,0.05,0.8000000000000007,0.6599999999999999,10.0,0.0,4.0,1.0,28.5,0.2500000000000002,1.0,0.96,4.0,2.0,4.0,5.0,105.0,16.4,215.82000000000002,0.4500000000000002,1.0,3.4400000000000004,6.0,4.0,3.6000000000000005,0.13,426.65,10.0,0.0,4.0,1.0,0.8
AgS,865.5,2.23,31.5,1.265,69.97,1601.5,2.9000000000000004,1.275,4397.0,6.285,4.85,810.5500000000001,76.5,0.08,24.060000000000002,1.9700000000000002,5.0,14.0,4.0,0.5,104.8,2.255,4.0,1.74,2.0,5.5,4.0,13.5,281.5,6.510000000000001,130.19,1.3,0.5,3.72,8.5,3.5,5.4,0.475,214.635,5.0,0.0,2.0,1.5,1731.0,4.46,63.0,2.53,139.94,3203.0,5.800000000000001,2.55,8794.0,12.57,9.7,1621.1000000000001,153.0,0.16,48.120000000000005,3.9400000000000004,10.0,28.0,8.0,1.0,209.6,4.51,8.0,3.48,4.0,11.0,8.0,27.0,563.0,13.020000000000001,260.38,2.6,1.0,7.44,17.0,7.0,10.8,0.95,429.27,10.0,0.0,4.0,3.0,269.0,0.7199999999999998,31.0,0.7699999999999999,75.80000000000001,1767.3000000000002,0.10000000000000009,0.51,6166.0,8.43,1.9999999999999996,849.2,23.0,0.04000000000000001,2.580000000000002,1.0400000000000003,10.0,0.0,4.0,1.0,47.599999999999994,0.6500000000000001,2.0,1.2799999999999998,4.0,3.0,4.0,5.0,5.0,9.58,240.78,0.6000000000000001,1.0,3.4400000000000004,5.0,5.0,5.0,0.47,428.73,10.0,0.0,4.0,1.0,1.1414285714285715
KI,713.5,1.545,36.0,1.79,83.0,745.1500000000001,1.02,1.645,1521.0,2.895,4.359999999999999,361.525,49.5,0.03,28.240000000000002,1.555,5.0,14.0,3.5,0.5,160.3,1.74,4.5,2.64,3.0,4.5,4.0,9.0,98.5,5.075,50.31,1.8,0.5,0.5,4.0,4.0,24.2,0.48,51.425000000000004,5.0,0.0,2.5,1.5,1427.0,3.09,72.0,3.58,166.0,1490.3000000000002,2.04,3.29,3042.0,5.79,8.719999999999999,723.05,99.0,0.06,56.480000000000004,3.11,10.0,28.0,7.0,1.0,320.6,3.48,9.0,5.28,6.0,9.0,8.0,18.0,197.0,10.15,100.62,3.6,1.0,1.0,8.0,8.0,48.4,0.96,102.85000000000001,10.0,0.0,5.0,3.0,589.0,1.63,34.0,1.2800000000000002,87.80000000000001,576.0000000000001,0.18000000000000005,0.6299999999999999,1404.0,4.069999999999999,3.1399999999999997,50.25,93.0,0.02,2.16,1.4300000000000002,10.0,0.0,5.0,1.0,111.79999999999998,1.8400000000000003,1.0,2.0999999999999996,4.0,7.0,6.0,16.0,17.0,5.49,59.120000000000005,0.8000000000000003,1.0,1.0,6.0,6.0,38.4,0.54,101.95,10.0,0.0,5.0,1.0,6.132777777777778
Ba3Dy2P4S16,908.12,2.2104,24.64,1.206,54.9596,1004.7180000000001,2.8440000000000003,1.1872,2003.6000000000001,2.7199999999999998,5.503712,552.3580000000001,73.16,0.055807999999999996,23.96,2.1536,10.0,13.200000000000001,2.96,0.0,105.26400000000001,2.206,3.5999999999999996,1.604,3.2800000000000002,6.08,5.12,13.120000000000001,273.84000000000003,3.0212,43.6608,1.198,1.04,2.24,5.12,5.04,9.156,0.6152,3.2752,0.0,0.8,3.04,2.0,22703.0,55.26,616.0,30.15,1373.99,25117.95,71.1,29.68,50090.0,68.0,137.5928,13808.95,1829.0,1.3952,599.0,53.84,250.0,330.0,74.0,0.0,2631.6,55.15,90.0,40.1,82.0,152.0,128.0,328.0,6846.0,75.53,1091.52,29.95,26.0,56.0,128.0,126.0,228.90000000000003,15.379999999999999,81.88,0.0,20.0,76.0,50.0,509.0,1.71,51.0,1.65,131.53,2287.0,1.5300000000000002,0.96,6646.0,6.73,1.38,1367.9,79.0,0.03,5.240000000000002,1.5100000000000002,0.0,10.0,4.0,0.0,125.0,1.69,3.0,2.57,4.0,5.0,4.0,14.0,135.0,10.4,220.29999999999998,1.15,3.0,1.0,4.0,4.0,36.800000000000004,0.6,18.16,0.0,10.0,4.0,0.0,3.28
Bi7F11O5,1303.5652173913045,3.400434782608696,31.30434782608696,0.7404347826086956,76.16793869565218,618.1891304347827,1.6347826086956523,0.9426086956521739,1508.7139130434784,2.967391304347826,8.114852173913043,203.02826086956523,89.56521739130434,0.01421304347826087,18.283630904347827,3.366956521739131,6.956521739130435,9.73913043478261,1.826086956521739,0.0,68.13478260869566,3.2660869565217396,3.217391304347826,0.9060434782608695,4.173913043478261,6.869565217391304,6.173913043478262,16.17391304347826,154.91304347826087,3.611304347826087,34.200869565217396,0.8565217391304348,1.0,0.9130434782608696,6.173913043478262,6.173913043478262,2.7252173913043483,0.6286956521739131,2.4160869565217395,3.0434782608695654,4.260869565217392,4.173913043478261,2.0,29982.0,78.21000000000001,720.0,17.029999999999998,1751.86259,14218.35,37.6,21.679999999999996,34700.42,68.25,186.64159999999998,4669.65,2060.0,0.32689999999999997,420.52351080000005,77.44,160.0,224.0,42.0,0.0,1567.1,75.12,74.0,20.839,96.0,158.0,142.0,372.0,3563.0,83.06,786.62,19.700000000000003,23.0,21.0,142.0,142.0,62.68000000000001,14.46,55.57,70.0,98.0,96.0,46.0,978.0,2.1800000000000006,75.0,1.01,192.98037,1748.1000000000001,1.7800000000000002,0.75,4475.68,9.75,5.2612,490.79999999999995,7.0,0.0467,10.3576444,2.4000000000000004,10.0,14.0,2.0,0.0,89.9,1.96,4.0,1.587,2.0,3.0,2.0,2.0,170.0,11.08,101.53,1.1,0.0,3.0,2.0,2.0,6.7700000000000005,0.8,7.84,10.0,14.0,2.0,0.0,4.05
RbCu2AsS3,834.2857142857142,2.0557142857142856,25.142857142857142,1.3328571428571427,54.8142857142857,1383.307142857143,2.7628571428571425,1.3028571428571427,2711.0,4.484285714285714,4.747142857142856,753.1928571428572,68.57142857142857,0.07999999999999999,24.621428571428567,1.9185714285714286,7.142857142857142,14.0,3.8571428571428568,0.42857142857142855,115.7142857142857,2.077142857142857,3.714285714285714,1.842857142857143,2.2857142857142856,5.142857142857142,3.9999999999999996,12.285714285714285,271.57142857142856,8.735714285714286,105.28285714285714,1.3142857142857143,1.1428571428571428,2.9828571428571427,6.571428571428571,3.714285714285714,10.528571428571427,0.5114285714285713,130.14428571428573,2.8571428571428568,0.0,2.142857142857143,1.5714285714285712,5840.0,14.39,176.0,9.33,383.70000000000005,9683.15,19.34,9.12,18977.0,31.39,33.23,5272.35,480.0,0.56,172.35,13.43,50.0,98.0,27.0,3.0,810.0,14.540000000000001,26.0,12.9,16.0,36.0,28.0,86.0,1901.0,61.150000000000006,736.98,9.200000000000001,8.0,20.880000000000003,46.0,26.0,73.7,3.58,911.01,20.0,0.0,15.0,11.0,597.0,1.88,21.0,1.77,53.4,2122.3,2.64,1.0899999999999999,4107.0,7.430000000000001,2.6599999999999997,1044.1000000000001,84.0,0.12000000000000001,8.25,1.6600000000000001,10.0,0.0,4.0,1.0,147.7,1.7600000000000002,2.0,2.9999999999999996,4.0,6.0,5.0,15.0,252.0,25.98,290.5,1.35,2.0,4.44,10.0,5.0,44.4,0.37999999999999995,400.73,10.0,0.0,4.0,1.0,1.96
